Pais,Item,Year,Rendimiento_t_ha,Lluvia_mm,Temp_C,Fenomeno_ENSO
Bolivia,Bananas,2007,7.518,1803.2,21.5,Normal
Bolivia,Avocados,2007,8.026,1803.2,21.5,Normal
Bolivia,Maize,2008,4.073,1651.8,25.0,Normal
Bolivia,"Rice, paddy",2008,3.838,1651.8,25.0,Normal
Bolivia,"Coffee, green",2008,0.755,1651.8,25.0,Normal
Bolivia,Potatoes,2008,17.145,1651.8,25.0,Normal
Bolivia,Cassava,2008,8.241,1651.8,25.0,Normal
Bolivia,Bananas,2008,7.826,1651.8,25.0,Normal
Bolivia,Avocados,2008,8.649,1651.8,25.0,Normal
Bolivia,Maize,2009,2.9,1963.9,23.8,El Niño
Bolivia,"Rice, paddy",2009,3.116,1963.9,23.8,El Niño
Bolivia,"Coffee, green",2009,0.489,1963.9,23.8,El Niño
Bolivia,Potatoes,2009,14.268,1963.9,23.8,El Niño
Bolivia,Cassava,2009,6.014,1963.9,23.8,El Niño
Bolivia,Bananas,2009,5.803,1963.9,23.8,El Niño
Bolivia,Avocados,2009,6.435,1963.9,23.8,El Niño
Bolivia,Maize,2010,2.806,895.8,26.3,El Niño
Bolivia,"Rice, paddy",2010,3.141,895.8,26.3,El Niño
Bolivia,"Coffee, green",2010,0.435,895.8,26.3,El Niño
Bolivia,Potatoes,2010,11.863,895.8,26.3,El Niño
Bolivia,Cassava,2010,4.971,895.8,26.3,El Niño
Bolivia,Bananas,2010,5.303,895.8,26.3,El Niño
Bolivia,Avocados,2010,5.858,895.8,26.3,El Niño
Bolivia,Maize,2011,3.218,970.6,24.3,La Niña
Bolivia,"Rice, paddy",2011,3.938,970.6,24.3,La Niña
Bolivia,"Coffee, green",2011,0.616,970.6,24.3,La Niña
Bolivia,Potatoes,2011,14.081,970.6,24.3,La Niña
Bolivia,Cassava,2011,6.643,970.6,24.3,La Niña
Bolivia,Bananas,2011,7.136,970.6,24.3,La Niña
Bolivia,Avocados,2011,6.843,970.6,24.3,La Niña
Bolivia,Maize,2012,3.309,1368.1,16.5,La Niña
Bolivia,"Rice, paddy",2012,4.17,1368.1,16.5,La Niña
Bolivia,"Coffee, green",2012,0.681,1368.1,16.5,La Niña
Bolivia,Potatoes,2012,14.359,1368.1,16.5,La Niña
Bolivia,Cassava,2012,7.116,1368.1,16.5,La Niña
Bolivia,Bananas,2012,6.342,1368.1,16.5,La Niña
Bolivia,Avocados,2012,8.06,1368.1,16.5,La Niña
Bolivia,Maize,2013,4.206,1637.4,25.1,Normal
Bolivia,"Rice, paddy",2013,4.905,1637.4,25.1,Normal
Bolivia,"Coffee, green",2013,0.831,1637.4,25.1,Normal
Bolivia,Potatoes,2013,15.983,1637.4,25.1,Normal
Bolivia,Cassava,2013,9.472,1637.4,25.1,Normal
Bolivia,Bananas,2013,8.713,1637.4,25.1,Normal
Bolivia,Avocados,2013,8.263,1637.4,25.1,Normal
Bolivia,Maize,2014,4.412,1971.9,24.8,Normal
Bolivia,"Rice, paddy",2014,4.326,1971.9,24.8,Normal
Bolivia,"Coffee, green",2014,0.8,1971.9,24.8,Normal
Bolivia,Potatoes,2014,16.437,1971.9,24.8,Normal
Bolivia,Cassava,2014,9.49,1971.9,24.8,Normal
Bolivia,Bananas,2014,9.135,1971.9,24.8,Normal
Bolivia,Avocados,2014,9.099,1971.9,24.8,Normal
Bolivia,Maize,2015,2.776,1517.7,24.7,El Niño
Bolivia,"Rice, paddy",2015,3.358,1517.7,24.7,El Niño
Bolivia,"Coffee, green",2015,0.572,1517.7,24.7,El Niño
Bolivia,Potatoes,2015,11.919,1517.7,24.7,El Niño
Bolivia,Cassava,2015,5.624,1517.7,24.7,El Niño
Bolivia,Bananas,2015,6.095,1517.7,24.7,El Niño
Bolivia,Avocados,2015,6.055,1517.7,24.7,El Niño
Bolivia,Maize,2016,2.692,2044.9,19.7,El Niño
Bolivia,"Rice, paddy",2016,3.525,2044.9,19.7,El Niño
Bolivia,"Coffee, green",2016,0.592,2044.9,19.7,El Niño
Bolivia,Potatoes,2016,13.786,2044.9,19.7,El Niño
Bolivia,Cassava,2016,6.71,2044.9,19.7,El Niño
Bolivia,Bananas,2016,6.084,2044.9,19.7,El Niño
Bolivia,Avocados,2016,6.724,2044.9,19.7,El Niño
Bolivia,Maize,2017,3.55,861.5,20.4,Normal
Bolivia,"Rice, paddy",2017,3.879,861.5,20.4,Normal
Bolivia,"Coffee, green",2017,0.67,861.5,20.4,Normal
Bolivia,Potatoes,2017,15.894,861.5,20.4,Normal
Bolivia,Cassava,2017,9.026,861.5,20.4,Normal
Bolivia,Bananas,2017,7.238,861.5,20.4,Normal
Bolivia,Avocados,2017,7.583,861.5,20.4,Normal
Bolivia,Maize,2018,4.163,1968.8,21.0,Normal
Bolivia,"Rice, paddy",2018,4.709,1968.8,21.0,Normal
Bolivia,"Coffee, green",2018,0.78,1968.8,21.0,Normal
Bolivia,Potatoes,2018,18.298,1968.8,21.0,Normal
Bolivia,Cassava,2018,8.554,1968.8,21.0,Normal
Bolivia,Bananas,2018,9.263,1968.8,21.0,Normal
Bolivia,Avocados,2018,8.284,1968.8,21.0,Normal
Bolivia,Maize,2019,3.816,1053.5,22.9,Normal
Bolivia,"Rice, paddy",2019,4.376,1053.5,22.9,Normal
Bolivia,"Coffee, green",2019,0.798,1053.5,22.9,Normal
Bolivia,Potatoes,2019,19.568,1053.5,22.9,Normal
Bolivia,Cassava,2019,9.012,1053.5,22.9,Normal
Bolivia,Bananas,2019,7.424,1053.5,22.9,Normal
Bolivia,Avocados,2019,9.395,1053.5,22.9,Normal
Bolivia,Maize,2020,4.097,1308.4,18.0,Normal
Bolivia,"Rice, paddy",2020,4.859,1308.4,18.0,Normal
Bolivia,"Coffee, green",2020,0.692,1308.4,18.0,Normal
Bolivia,Potatoes,2020,19.035,1308.4,18.0,Normal
Bolivia,Cassava,2020,9.456,1308.4,18.0,Normal
Bolivia,Bananas,2020,7.727,1308.4,18.0,Normal
Bolivia,Avocados,2020,9.112,1308.4,18.0,Normal
Bolivia,Maize,2021,3.457,1359.9,21.0,La Niña
Bolivia,"Rice, paddy",2021,4.227,1359.9,21.0,La Niña
Bolivia,"Coffee, green",2021,0.661,1359.9,21.0,La Niña
Bolivia,Potatoes,2021,17.722,1359.9,21.0,La Niña
Bolivia,Cassava,2021,8.614,1359.9,21.0,La Niña
Bolivia,Bananas,2021,8.059,1359.9,21.0,La Niña
Bolivia,Avocados,2021,7.126,1359.9,21.0,La Niña
Bolivia,Maize,2022,3.648,819.9,21.3,La Niña
Bolivia,"Rice, paddy",2022,4.336,819.9,21.3,La Niña
Bolivia,"Coffee, green",2022,0.692,819.9,21.3,La Niña
Bolivia,Potatoes,2022,15.861,819.9,21.3,La Niña
Bolivia,Cassava,2022,6.512,819.9,21.3,La Niña
Bolivia,Bananas,2022,7.456,819.9,21.3,La Niña
Bolivia,Avocados,2022,6.778,819.9,21.3,La Niña
Bolivia,Maize,2023,2.918,877.8,26.2,El Niño
Bolivia,"Rice, paddy",2023,2.943,877.8,26.2,El Niño
Bolivia,"Coffee, green",2023,0.524,877.8,26.2,El Niño
Bolivia,Potatoes,2023,11.64,877.8,26.2,El Niño
Bolivia,Cassava,2023,6.306,877.8,26.2,El Niño
Bolivia,Bananas,2023,5.445,877.8,26.2,El Niño
Bolivia,Avocados,2023,6.64,877.8,26.2,El Niño
